STATION,DATE,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
72258013960,2019-01-01T00:53:00,44,79.0,13.0
72258013960,2019-01-01T01:53:00,43,82.0,15.0
72258013960,2019-01-01T02:53:00,43,82.0,17.0
72258013960,2019-01-01T02:59:00,43,82.0,14.0
72258013960,2019-01-01T03:53:00,42,82.0,11.0
72258013960,2019-01-01T04:17:00,42,79.0,13.0
72258013960,2019-01-01T04:53:00,41,79.0,14.0
72258013960,2019-01-01T05:53:00,40,79.0,13.0
72258013960,2019-01-01T06:20:00,39,79.0,11.0
72258013960,2019-01-01T06:53:00,39,76.0,13.0
72258013960,2019-01-01T07:53:00,38,76.0,16.0
72258013960,2019-01-01T08:53:00,38,76.0,16.0
72258013960,2019-01-01T09:53:00,39,73.0,14.0
72258013960,2019-01-01T10:45:00,38,73.0,15.0
72258013960,2019-01-01T10:53:00,38,73.0,14.0
72258013960,2019-01-01T11:53:00,38,73.0,14.0
72258013960,2019-01-01T12:53:00,40,68.0,15.0
72258013960,2019-01-01T13:53:00,41,67.0,13.0
72258013960,2019-01-01T14:53:00,41,67.0,15.0
72258013960,2019-01-01T15:53:00,40,68.0,11.0
72258013960,2019-01-01T16:02:00,40,68.0,13.0
72258013960,2019-01-01T16:53:00,39,70.0,10.0
72258013960,2019-01-01T17:53:00,38,73.0,7.0
72258013960,2019-01-01T18:21:00,38,70.0,11.0
72258013960,2019-01-01T18:53:00,38,73.0,9.0
72258013960,2019-01-01T19:53:00,38,70.0,11.0
72258013960,2019-01-01T20:53:00,37,73.0,11.0
72258013960,2019-01-01T21:53:00,37,73.0,11.0
72258013960,2019-01-01T22:53:00,37,70.0,13.0
72258013960,2019-01-01T23:53:00,36,73.0,10.0
72258013960,2019-01-01T23:59:00,,,
72258013960,2019-01-02T00:53:00,35,72.0,10.0
72258013960,2019-01-02T01:53:00,35,72.0,13.0
72258013960,2019-01-02T02:53:00,35,72.0,11.0
72258013960,2019-01-02T03:53:00,35,72.0,10.0
72258013960,2019-01-02T04:11:00,35,72.0,9.0
72258013960,2019-01-02T04:53:00,34,79.0,8.0
72258013960,2019-01-02T05:53:00,34,82.0,9.0
72258013960,2019-01-02T06:53:00,34,89.0,6.0
72258013960,2019-01-02T07:22:00,34,89.0,8.0
72258013960,2019-01-02T07:53:00,34,89.0,9.0
72258013960,2019-01-02T08:53:00,33,92.0,10.0
72258013960,2019-01-02T09:53:00,34,92.0,10.0
72258013960,2019-01-02T10:53:00,34,92.0,10.0
72258013960,2019-01-02T11:53:00,34,97.0,9.0
72258013960,2019-01-02T12:53:00,35,93.0,7.0
72258013960,2019-01-02T13:53:00,35,93.0,9.0
72258013960,2019-01-02T14:53:00,35,93.0,9.0
72258013960,2019-01-02T15:51:00,36,93.0,7.0
72258013960,2019-01-02T15:53:00,35,93.0,7.0
72258013960,2019-01-02T16:53:00,37,89.0,10.0
72258013960,2019-01-02T17:03:00,36,93.0,9.0
72258013960,2019-01-02T17:37:00,36,93.0,10.0
72258013960,2019-01-02T17:48:00,36,93.0,11.0
72258013960,2019-01-02T17:53:00,35,96.0,15.0
72258013960,2019-01-02T18:31:00,36,93.0,16.0
72258013960,2019-01-02T18:46:00,36,93.0,11.0
72258013960,2019-01-02T18:53:00,35,96.0,10.0
72258013960,2019-01-02T19:07:00,36,93.0,7.0
72258013960,2019-01-02T19:53:00,36,97.0,6.0
72258013960,2019-01-02T20:53:00,37,93.0,6.0
72258013960,2019-01-02T21:53:00,37,96.0,7.0
72258013960,2019-01-02T22:53:00,37,96.0,6.0
72258013960,2019-01-02T23:06:00,37,93.0,7.0
72258013960,2019-01-02T23:18:00,37,96.0,7.0
72258013960,2019-01-02T23:53:00,37,96.0,5.0
72258013960,2019-01-02T23:59:00,,,
72258013960,2019-01-03T00:33:00,37,96.0,7.0
72258013960,2019-01-03T00:53:00,36,97.0,8.0
72258013960,2019-01-03T01:28:00,37,93.0,6.0
72258013960,2019-01-03T01:53:00,37,96.0,7.0
72258013960,2019-01-03T02:28:00,37,96.0,5.0
72258013960,2019-01-03T02:48:00,37,93.0,7.0
72258013960,2019-01-03T02:53:00,37,96.0,7.0
72258013960,2019-01-03T03:53:00,37,96.0,10.0
72258013960,2019-01-03T04:10:00,37,96.0,8.0
72258013960,2019-01-03T04:27:00,37,93.0,8.0
72258013960,2019-01-03T04:53:00,36,97.0,10.0
72258013960,2019-01-03T05:33:00,37,93.0,7.0
72258013960,2019-01-03T05:53:00,37,96.0,8.0
72258013960,2019-01-03T06:38:00,37,96.0,7.0
72258013960,2019-01-03T06:53:00,37,96.0,7.0
72258013960,2019-01-03T07:53:00,38,97.0,0.0
72258013960,2019-01-03T08:30:00,38,97.0,9.0
72258013960,2019-01-03T08:38:00,38,97.0,7.0
72258013960,2019-01-03T08:53:00,38,97.0,7.0
72258013960,2019-01-03T09:14:00,39,96.0,6.0
72258013960,2019-01-03T09:36:00,39,96.0,6.0
72258013960,2019-01-03T09:51:00,39,93.0,7.0
72258013960,2019-01-03T09:53:00,39,96.0,9.0
72258013960,2019-01-03T10:08:00,39,96.0,9.0
72258013960,2019-01-03T10:53:00,39,93.0,8.0
72258013960,2019-01-03T11:53:00,38,93.0,11.0
72258013960,2019-01-03T12:02:00,39,93.0,10.0
72258013960,2019-01-03T12:36:00,39,93.0,8.0
72258013960,2019-01-03T12:53:00,40,93.0,7.0
72258013960,2019-01-03T13:53:00,40,89.0,8.0
72258013960,2019-01-03T14:08:00,40,89.0,8.0
72258013960,2019-01-03T14:26:00,40,93.0,8.0
72258013960,2019-01-03T14:37:00,40,93.0,9.0
72258013960,2019-01-03T14:53:00,40,89.0,10.0
72258013960,2019-01-03T15:36:00,41,86.0,8.0
72258013960,2019-01-03T15:53:00,41,89.0,9.0
72258013960,2019-01-03T16:53:00,40,86.0,14.0
72258013960,2019-01-03T17:53:00,40,86.0,11.0
72258013960,2019-01-03T18:50:00,39,87.0,10.0
72258013960,2019-01-03T18:53:00,40,83.0,11.0
72258013960,2019-01-03T19:07:00,40,83.0,13.0
72258013960,2019-01-03T19:53:00,38,86.0,13.0
72258013960,2019-01-03T20:51:00,37,87.0,13.0
72258013960,2019-01-03T20:53:00,38,86.0,9.0
72258013960,2019-01-03T21:53:00,38,86.0,9.0
72258013960,2019-01-03T22:41:00,38,86.0,11.0
72258013960,2019-01-03T22:53:00,38,86.0,9.0
72258013960,2019-01-03T23:12:00,38,86.0,13.0
72258013960,2019-01-03T23:53:00,38,86.0,13.0
72258013960,2019-01-03T23:59:00,,,
72258013960,2019-01-04T00:53:00,38,86.0,13.0
72258013960,2019-01-04T01:53:00,38,86.0,11.0
72258013960,2019-01-04T02:53:00,38,86.0,11.0
72258013960,2019-01-04T03:53:00,38,89.0,9.0
72258013960,2019-01-04T04:08:00,38,89.0,10.0
72258013960,2019-01-04T04:29:00,38,93.0,11.0
72258013960,2019-01-04T04:53:00,38,89.0,14.0
72258013960,2019-01-04T05:04:00,38,89.0,13.0
72258013960,2019-01-04T05:53:00,39,86.0,11.0
72258013960,2019-01-04T06:39:00,39,86.0,9.0
72258013960,2019-01-04T06:53:00,39,86.0,11.0
72258013960,2019-01-04T07:53:00,40,83.0,13.0
72258013960,2019-01-04T08:53:00,41,76.0,9.0
72258013960,2019-01-04T09:53:00,45,68.0,13.0
72258013960,2019-01-04T10:53:00,49,59.0,9.0
72258013960,2019-01-04T11:53:00,51,50.0,9.0
72258013960,2019-01-04T12:53:00,55,45.0,10.0
72258013960,2019-01-04T13:53:00,57,39.0,7.0
72258013960,2019-01-04T14:53:00,59,39.0,7.0
72258013960,2019-01-04T15:53:00,60,35.0,8.0
72258013960,2019-01-04T16:53:00,59,33.0,6.0
72258013960,2019-01-04T17:53:00,56,37.0,0.0
72258013960,2019-01-04T18:53:00,48,63.0,3.0
72258013960,2019-01-04T19:53:00,46,71.0,0.0
72258013960,2019-01-04T20:53:00,45,71.0,0.0
72258013960,2019-01-04T21:53:00,44,71.0,0.0
72258013960,2019-01-04T22:53:00,42,76.0,0.0
72258013960,2019-01-04T23:53:00,44,71.0,3.0
72258013960,2019-01-04T23:59:00,,,
72258013960,2019-01-05T00:53:00,46,63.0,3.0
72258013960,2019-01-05T01:53:00,40,79.0,3.0
72258013960,2019-01-05T02:53:00,38,86.0,0.0
72258013960,2019-01-05T03:53:00,38,83.0,0.0
72258013960,2019-01-05T04:53:00,38,83.0,0.0
72258013960,2019-01-05T05:53:00,37,86.0,0.0
72258013960,2019-01-05T06:53:00,42,79.0,3.0
72258013960,2019-01-05T07:53:00,37,86.0,0.0
72258013960,2019-01-05T08:53:00,45,80.0,0.0
72258013960,2019-01-05T09:53:00,51,66.0,0.0
72258013960,2019-01-05T10:53:00,57,49.0,3.0
72258013960,2019-01-05T11:53:00,61,44.0,3.0
72258013960,2019-01-05T12:53:00,65,37.0,0.0
72258013960,2019-01-05T13:53:00,69,32.0,3.0
72258013960,2019-01-05T14:53:00,71,35.0,7.0
72258013960,2019-01-05T15:53:00,71,35.0,13.0
72258013960,2019-01-05T16:53:00,69,36.0,10.0
72258013960,2019-01-05T17:53:00,63,41.0,7.0
72258013960,2019-01-05T18:53:00,60,53.0,8.0
72258013960,2019-01-05T19:53:00,61,50.0,11.0
72258013960,2019-01-05T20:53:00,59,54.0,7.0
72258013960,2019-01-05T21:53:00,55,59.0,8.0
72258013960,2019-01-05T22:53:00,57,53.0,8.0
72258013960,2019-01-05T23:53:00,55,57.0,6.0
72258013960,2019-01-05T23:59:00,,,
72258013960,2019-01-06T00:53:00,54,57.0,9.0
72258013960,2019-01-06T01:53:00,51,64.0,8.0
72258013960,2019-01-06T02:53:00,52,61.0,8.0
72258013960,2019-01-06T03:53:00,47,71.0,7.0
72258013960,2019-01-06T04:53:00,48,68.0,9.0
72258013960,2019-01-06T05:53:00,46,71.0,5.0
72258013960,2019-01-06T06:53:00,46,73.0,11.0
72258013960,2019-01-06T07:53:00,49,69.0,9.0
72258013960,2019-01-06T08:53:00,52,66.0,10.0
72258013960,2019-01-06T09:53:00,57,67.0,11.0
72258013960,2019-01-06T10:53:00,60,67.0,11.0
72258013960,2019-01-06T11:53:00,63,65.0,16.0
72258013960,2019-01-06T12:53:00,66,61.0,14.0
72258013960,2019-01-06T13:53:00,68,57.0,22.0
72258013960,2019-01-06T14:53:00,66,65.0,21.0
72258013960,2019-01-06T15:53:00,64,75.0,17.0
72258013960,2019-01-06T16:53:00,64,75.0,16.0
72258013960,2019-01-06T17:53:00,64,75.0,13.0
72258013960,2019-01-06T18:53:00,64,75.0,13.0
72258013960,2019-01-06T19:53:00,64,75.0,14.0
72258013960,2019-01-06T20:53:00,63,78.0,16.0
72258013960,2019-01-06T21:53:00,63,78.0,15.0
72258013960,2019-01-06T22:53:00,62,84.0,17.0
72258013960,2019-01-06T23:17:00,62,84.0,15.0
72258013960,2019-01-06T23:53:00,63,84.0,15.0
72258013960,2019-01-06T23:59:00,,,
72258013960,2019-01-07T00:53:00,64,84.0,18.0
72258013960,2019-01-07T01:53:00,65,81.0,13.0
72258013960,2019-01-07T02:53:00,64,84.0,14.0
72258013960,2019-01-07T03:43:00,64,84.0,10.0
72258013960,2019-01-07T03:53:00,64,87.0,9.0
72258013960,2019-01-07T04:53:00,65,84.0,13.0
72258013960,2019-01-07T05:53:00,65,84.0,10.0
72258013960,2019-01-07T06:53:00,65,84.0,9.0
72258013960,2019-01-07T07:53:00,64,87.0,10.0
72258013960,2019-01-07T08:53:00,64,87.0,10.0
72258013960,2019-01-07T09:53:00,65,84.0,10.0
72258013960,2019-01-07T10:53:00,70,71.0,7.0
72258013960,2019-01-07T11:53:00,71,49.0,11.0
72258013960,2019-01-07T12:53:00,74,40.0,9.0
72258013960,2019-01-07T13:53:00,76,33.0,11.0
72258013960,2019-01-07T14:53:00,74,33.0,9.0
72258013960,2019-01-07T15:53:00,74,26.0,10.0
72258013960,2019-01-07T16:53:00,72,24.0,7.0
72258013960,2019-01-07T17:53:00,69,26.0,5.0
72258013960,2019-01-07T18:53:00,67,30.0,3.0
72258013960,2019-01-07T19:53:00,63,37.0,5.0
72258013960,2019-01-07T20:53:00,62,40.0,3.0
72258013960,2019-01-07T21:53:00,60,47.0,5.0
72258013960,2019-01-07T22:53:00,56,57.0,0.0
72258013960,2019-01-07T23:53:00,58,56.0,5.0
72258013960,2019-01-07T23:59:00,,,
72258013960,2019-01-08T00:53:00,57,55.0,0.0
72258013960,2019-01-08T01:53:00,57,55.0,3.0
72258013960,2019-01-08T02:53:00,54,62.0,6.0
72258013960,2019-01-08T03:53:00,53,64.0,0.0
72258013960,2019-01-08T04:53:00,52,66.0,0.0
72258013960,2019-01-08T05:53:00,52,66.0,0.0
72258013960,2019-01-08T06:53:00,50,71.0,0.0
72258013960,2019-01-08T07:53:00,49,74.0,0.0
72258013960,2019-01-08T08:53:00,53,66.0,10.0
72258013960,2019-01-08T09:53:00,55,59.0,6.0
72258013960,2019-01-08T10:53:00,60,46.0,17.0
72258013960,2019-01-08T11:53:00,63,37.0,17.0
72258013960,2019-01-08T12:53:00,68,27.0,17.0
72258013960,2019-01-08T13:53:00,67,24.0,16.0
72258013960,2019-01-08T14:53:00,68,22.0,13.0
72258013960,2019-01-08T15:53:00,67,21.0,16.0
72258013960,2019-01-08T16:53:00,65,24.0,14.0
72258013960,2019-01-08T17:53:00,61,25.0,11.0
72258013960,2019-01-08T18:53:00,58,31.0,9.0
72258013960,2019-01-08T19:53:00,57,28.0,13.0
72258013960,2019-01-08T20:53:00,57,28.0,14.0
72258013960,2019-01-08T21:53:00,55,34.0,8.0
72258013960,2019-01-08T22:53:00,54,34.0,11.0
72258013960,2019-01-08T23:53:00,53,34.0,10.0
72258013960,2019-01-08T23:59:00,,,
72258013960,2019-01-09T00:53:00,46,54.0,7.0
72258013960,2019-01-09T01:53:00,45,56.0,7.0
72258013960,2019-01-09T02:53:00,46,51.0,6.0
72258013960,2019-01-09T03:53:00,49,41.0,8.0
72258013960,2019-01-09T04:53:00,44,58.0,5.0
72258013960,2019-01-09T05:53:00,44,58.0,7.0
72258013960,2019-01-09T06:53:00,43,60.0,6.0
72258013960,2019-01-09T07:53:00,43,60.0,3.0
72258013960,2019-01-09T08:53:00,47,44.0,8.0
72258013960,2019-01-09T09:53:00,50,35.0,11.0
72258013960,2019-01-09T10:53:00,54,26.0,10.0
72258013960,2019-01-09T11:53:00,57,21.0,10.0
72258013960,2019-01-09T12:53:00,58,22.0,11.0
72258013960,2019-01-09T13:53:00,59,18.0,13.0
72258013960,2019-01-09T14:53:00,60,19.0,7.0
72258013960,2019-01-09T15:53:00,61,20.0,11.0
72258013960,2019-01-09T16:53:00,59,23.0,6.0
72258013960,2019-01-09T17:53:00,55,30.0,3.0
72258013960,2019-01-09T18:53:00,53,35.0,5.0
72258013960,2019-01-09T19:53:00,48,48.0,6.0
72258013960,2019-01-09T20:53:00,48,48.0,5.0
72258013960,2019-01-09T21:53:00,45,56.0,5.0
72258013960,2019-01-09T22:53:00,45,56.0,5.0
72258013960,2019-01-09T23:53:00,45,54.0,7.0
72258013960,2019-01-09T23:59:00,,,
72258013960,2019-01-10T00:53:00,46,46.0,6.0
72258013960,2019-01-10T01:53:00,45,46.0,0.0
72258013960,2019-01-10T02:53:00,44,53.0,0.0
72258013960,2019-01-10T03:53:00,44,53.0,3.0
72258013960,2019-01-10T04:53:00,44,49.0,3.0
72258013960,2019-01-10T05:53:00,43,53.0,3.0
72258013960,2019-01-10T06:53:00,45,48.0,6.0
72258013960,2019-01-10T07:53:00,46,46.0,6.0
72258013960,2019-01-10T08:53:00,47,44.0,9.0
72258013960,2019-01-10T09:53:00,47,42.0,11.0
72258013960,2019-01-10T10:53:00,49,41.0,9.0
72258013960,2019-01-10T11:53:00,50,39.0,11.0
72258013960,2019-01-10T12:53:00,50,41.0,9.0
72258013960,2019-01-10T13:53:00,51,43.0,8.0
72258013960,2019-01-10T14:53:00,51,44.0,7.0
72258013960,2019-01-10T15:53:00,51,46.0,11.0
72258013960,2019-01-10T16:53:00,51,46.0,15.0
72258013960,2019-01-10T17:53:00,50,48.0,11.0
72258013960,2019-01-10T18:53:00,50,48.0,15.0
72258013960,2019-01-10T19:53:00,50,46.0,11.0
72258013960,2019-01-10T20:53:00,49,48.0,13.0
72258013960,2019-01-10T21:53:00,49,50.0,15.0
72258013960,2019-01-10T22:53:00,48,54.0,10.0
72258013960,2019-01-10T23:53:00,48,56.0,14.0
72258013960,2019-01-10T23:59:00,,,
72258013960,2019-01-11T00:53:00,48,56.0,14.0
72258013960,2019-01-11T01:53:00,48,56.0,14.0
72258013960,2019-01-11T02:53:00,47,59.0,14.0
72258013960,2019-01-11T03:53:00,47,59.0,14.0
72258013960,2019-01-11T04:53:00,47,61.0,15.0
72258013960,2019-01-11T05:53:00,47,63.0,13.0
72258013960,2019-01-11T06:53:00,46,73.0,15.0
72258013960,2019-01-11T07:53:00,46,77.0,17.0
72258013960,2019-01-11T08:49:00,46,76.0,15.0
72258013960,2019-01-11T08:53:00,47,74.0,15.0
72258013960,2019-01-11T09:37:00,47,74.0,15.0
72258013960,2019-01-11T09:53:00,47,74.0,11.0
72258013960,2019-01-11T10:00:00,47,77.0,11.0
72258013960,2019-01-11T10:51:00,48,71.0,15.0
72258013960,2019-01-11T10:53:00,48,74.0,13.0
72258013960,2019-01-11T11:29:00,50,68.0,13.0
72258013960,2019-01-11T11:53:00,50,71.0,15.0
72258013960,2019-01-11T12:00:00,50,71.0,16.0
72258013960,2019-01-11T12:50:00,54,67.0,14.0
72258013960,2019-01-11T12:53:00,53,66.0,15.0
72258013960,2019-01-11T13:53:00,54,62.0,16.0
72258013960,2019-01-11T14:53:00,54,59.0,13.0
72258013960,2019-01-11T15:53:00,54,62.0,9.0
72258013960,2019-01-11T16:04:00,54,67.0,13.0
72258013960,2019-01-11T16:53:00,52,75.0,9.0
72258013960,2019-01-11T17:02:00,51,80.0,10.0
72258013960,2019-01-11T17:17:00,51,83.0,5.0
72258013960,2019-01-11T17:42:00,50,89.0,3.0
72258013960,2019-01-11T17:53:00,50,93.0,0.0
72258013960,2019-01-11T18:26:00,50,96.0,9.0
72258013960,2019-01-11T18:46:00,51,96.0,10.0
72258013960,2019-01-11T18:53:00,52,93.0,11.0
72258013960,2019-01-11T19:24:00,52,93.0,14.0
72258013960,2019-01-11T19:53:00,52,93.0,10.0
72258013960,2019-01-11T20:02:00,51,96.0,11.0
72258013960,2019-01-11T20:41:00,52,97.0,14.0
72258013960,2019-01-11T20:51:00,52,100.0,14.0
72258013960,2019-01-11T20:53:00,52,97.0,15.0
72258013960,2019-01-11T21:23:00,53,93.0,14.0
72258013960,2019-01-11T21:53:00,53,93.0,13.0
72258013960,2019-01-11T22:53:00,53,93.0,10.0
72258013960,2019-01-11T23:53:00,53,96.0,11.0
72258013960,2019-01-11T23:59:00,,,
72258013960,2019-01-12T00:53:00,54,93.0,9.0
72258013960,2019-01-12T01:53:00,56,93.0,9.0
72258013960,2019-01-12T02:51:00,55,94.0,9.0
72258013960,2019-01-12T02:53:00,56,93.0,7.0
72258013960,2019-01-12T03:53:00,53,83.0,14.0
72258013960,2019-01-12T04:45:00,48,74.0,11.0
72258013960,2019-01-12T04:53:00,48,74.0,10.0
72258013960,2019-01-12T05:53:00,46,73.0,11.0
72258013960,2019-01-12T06:53:00,45,77.0,10.0
72258013960,2019-01-12T07:53:00,45,74.0,11.0
72258013960,2019-01-12T08:53:00,45,71.0,17.0
72258013960,2019-01-12T09:53:00,46,71.0,16.0
72258013960,2019-01-12T10:03:00,47,69.0,20.0
72258013960,2019-01-12T10:53:00,46,71.0,16.0
72258013960,2019-01-12T11:53:00,46,68.0,18.0
72258013960,2019-01-12T12:53:00,46,71.0,15.0
72258013960,2019-01-12T13:53:00,46,68.0,15.0
72258013960,2019-01-12T14:53:00,46,66.0,16.0
72258013960,2019-01-12T15:29:00,47,66.0,16.0
72258013960,2019-01-12T15:53:00,47,63.0,18.0
72258013960,2019-01-12T16:53:00,46,66.0,15.0
72258013960,2019-01-12T17:53:00,46,63.0,20.0
72258013960,2019-01-12T18:53:00,45,66.0,16.0
72258013960,2019-01-12T19:19:00,45,63.0,18.0
72258013960,2019-01-12T19:51:00,45,66.0,17.0
72258013960,2019-01-12T19:53:00,44,65.0,21.0
72258013960,2019-01-12T20:53:00,44,68.0,14.0
72258013960,2019-01-12T21:53:00,44,65.0,13.0
72258013960,2019-01-12T22:53:00,43,65.0,15.0
72258013960,2019-01-12T23:51:00,43,66.0,15.0
72258013960,2019-01-12T23:53:00,42,68.0,15.0
72258013960,2019-01-12T23:59:00,,,
72258013960,2019-01-13T00:53:00,42,65.0,14.0
72258013960,2019-01-13T01:53:00,42,65.0,14.0
72258013960,2019-01-13T02:53:00,42,65.0,15.0
72258013960,2019-01-13T03:53:00,41,70.0,11.0
72258013960,2019-01-13T04:53:00,40,70.0,16.0
72258013960,2019-01-13T05:53:00,39,70.0,10.0
72258013960,2019-01-13T06:53:00,39,67.0,13.0
72258013960,2019-01-13T07:53:00,39,70.0,11.0
72258013960,2019-01-13T08:53:00,39,70.0,11.0
72258013960,2019-01-13T09:53:00,40,68.0,11.0
72258013960,2019-01-13T10:53:00,40,68.0,8.0
72258013960,2019-01-13T11:53:00,40,68.0,8.0
72258013960,2019-01-13T12:53:00,40,70.0,11.0
72258013960,2019-01-13T13:53:00,41,67.0,10.0
72258013960,2019-01-13T14:53:00,40,70.0,8.0
72258013960,2019-01-13T15:53:00,39,73.0,8.0
72258013960,2019-01-13T16:53:00,38,73.0,9.0
72258013960,2019-01-13T17:53:00,38,73.0,10.0
72258013960,2019-01-13T18:53:00,38,73.0,10.0
72258013960,2019-01-13T19:53:00,38,73.0,8.0
72258013960,2019-01-13T20:53:00,38,73.0,8.0
72258013960,2019-01-13T21:53:00,38,73.0,7.0
72258013960,2019-01-13T22:53:00,37,76.0,8.0
72258013960,2019-01-13T23:53:00,37,76.0,9.0
72258013960,2019-01-13T23:59:00,,,
72258013960,2019-01-14T00:53:00,37,76.0,7.0
72258013960,2019-01-14T01:53:00,37,76.0,6.0
72258013960,2019-01-14T02:53:00,37,76.0,6.0
72258013960,2019-01-14T03:53:00,37,76.0,7.0
72258013960,2019-01-14T04:53:00,37,76.0,8.0
72258013960,2019-01-14T05:53:00,37,76.0,7.0
72258013960,2019-01-14T06:53:00,37,76.0,5.0
72258013960,2019-01-14T07:53:00,38,73.0,8.0
72258013960,2019-01-14T08:53:00,38,73.0,5.0
72258013960,2019-01-14T09:53:00,38,76.0,6.0
72258013960,2019-01-14T10:53:00,40,70.0,5.0
72258013960,2019-01-14T11:53:00,41,70.0,0.0
72258013960,2019-01-14T12:53:00,42,71.0,0.0
72258013960,2019-01-14T13:42:00,43,65.0,6.0
72258013960,2019-01-14T13:53:00,44,65.0,6.0
72258013960,2019-01-14T14:53:00,46,61.0,0.0
72258013960,2019-01-14T15:53:00,45,61.0,3.0
72258013960,2019-01-14T16:53:00,45,63.0,6.0
72258013960,2019-01-14T17:53:00,44,65.0,0.0
72258013960,2019-01-14T18:53:00,43,65.0,0.0
72258013960,2019-01-14T19:53:00,41,73.0,6.0
72258013960,2019-01-14T20:53:00,39,79.0,5.0
72258013960,2019-01-14T21:53:00,39,79.0,6.0
72258013960,2019-01-14T22:53:00,39,79.0,8.0
72258013960,2019-01-14T23:53:00,38,83.0,7.0
72258013960,2019-01-14T23:59:00,,,
72258013960,2019-01-15T00:53:00,38,83.0,7.0
72258013960,2019-01-15T01:53:00,38,83.0,7.0
72258013960,2019-01-15T02:53:00,39,82.0,7.0
72258013960,2019-01-15T03:53:00,39,82.0,6.0
72258013960,2019-01-15T04:53:00,39,82.0,7.0
72258013960,2019-01-15T05:53:00,39,82.0,8.0
72258013960,2019-01-15T06:53:00,39,86.0,7.0
72258013960,2019-01-15T07:53:00,40,83.0,8.0
72258013960,2019-01-15T08:53:00,41,79.0,6.0
72258013960,2019-01-15T09:53:00,42,79.0,7.0
72258013960,2019-01-15T10:53:00,44,76.0,8.0
72258013960,2019-01-15T11:53:00,45,74.0,7.0
72258013960,2019-01-15T12:53:00,47,71.0,8.0
72258013960,2019-01-15T13:53:00,48,71.0,10.0
72258013960,2019-01-15T14:53:00,49,69.0,8.0
72258013960,2019-01-15T15:53:00,50,66.0,10.0
72258013960,2019-01-15T16:53:00,49,69.0,13.0
72258013960,2019-01-15T17:53:00,49,69.0,11.0
72258013960,2019-01-15T18:36:00,49,69.0,11.0
72258013960,2019-01-15T18:53:00,49,71.0,10.0
72258013960,2019-01-15T19:53:00,49,71.0,8.0
72258013960,2019-01-15T20:53:00,49,71.0,10.0
72258013960,2019-01-15T21:53:00,49,74.0,9.0
72258013960,2019-01-15T22:53:00,49,74.0,9.0
72258013960,2019-01-15T23:53:00,49,77.0,9.0
72258013960,2019-01-15T23:59:00,,,
72258013960,2019-01-16T00:53:00,49,77.0,9.0
72258013960,2019-01-16T01:53:00,49,80.0,8.0
72258013960,2019-01-16T02:51:00,48,82.0,8.0
72258013960,2019-01-16T02:53:00,48,83.0,11.0
72258013960,2019-01-16T03:53:00,47,83.0,10.0
72258013960,2019-01-16T04:44:00,47,86.0,11.0
72258013960,2019-01-16T04:53:00,47,86.0,11.0
72258013960,2019-01-16T05:44:00,47,86.0,6.0
72258013960,2019-01-16T05:53:00,47,86.0,7.0
72258013960,2019-01-16T06:31:00,47,90.0,8.0
72258013960,2019-01-16T06:53:00,47,93.0,6.0
72258013960,2019-01-16T07:11:00,47,93.0,6.0
72258013960,2019-01-16T07:53:00,47,97.0,7.0
72258013960,2019-01-16T08:14:00,48,93.0,8.0
72258013960,2019-01-16T08:53:00,49,93.0,8.0
72258013960,2019-01-16T09:53:00,50,93.0,8.0
72258013960,2019-01-16T10:14:00,50,96.0,8.0
72258013960,2019-01-16T10:36:00,52,93.0,6.0
72258013960,2019-01-16T10:53:00,54,87.0,11.0
72258013960,2019-01-16T11:53:00,55,83.0,8.0
72258013960,2019-01-16T12:51:00,57,82.0,11.0
72258013960,2019-01-16T12:53:00,57,81.0,11.0
72258013960,2019-01-16T13:53:00,60,72.0,10.0
72258013960,2019-01-16T14:53:00,62,70.0,17.0
72258013960,2019-01-16T15:53:00,62,73.0,11.0
72258013960,2019-01-16T16:15:00,61,75.0,16.0
72258013960,2019-01-16T16:46:00,60,78.0,17.0
72258013960,2019-01-16T16:53:00,60,78.0,16.0
72258013960,2019-01-16T17:01:00,60,78.0,21.0
72258013960,2019-01-16T17:53:00,58,84.0,17.0
72258013960,2019-01-16T18:43:00,58,84.0,16.0
72258013960,2019-01-16T18:53:00,57,87.0,15.0
72258013960,2019-01-16T19:53:00,57,87.0,15.0
72258013960,2019-01-16T20:53:00,56,90.0,18.0
72258013960,2019-01-16T21:23:00,57,87.0,15.0
72258013960,2019-01-16T21:53:00,57,90.0,10.0
72258013960,2019-01-16T22:53:00,58,90.0,15.0
72258013960,2019-01-16T23:53:00,59,87.0,13.0
72258013960,2019-01-16T23:59:00,,,
72258013960,2019-01-17T00:53:00,59,87.0,13.0
72258013960,2019-01-17T01:30:00,59,87.0,13.0
72258013960,2019-01-17T01:53:00,59,87.0,11.0
72258013960,2019-01-17T02:53:00,59,87.0,11.0
72258013960,2019-01-17T03:12:00,58,90.0,8.0
72258013960,2019-01-17T03:53:00,57,90.0,9.0
72258013960,2019-01-17T04:53:00,56,93.0,8.0
72258013960,2019-01-17T05:53:00,55,90.0,7.0
72258013960,2019-01-17T06:53:00,53,93.0,0.0
72258013960,2019-01-17T07:53:00,54,80.0,15.0
72258013960,2019-01-17T08:27:00,51,86.0,10.0
72258013960,2019-01-17T08:48:00,52,82.0,10.0
72258013960,2019-01-17T08:50:00,52,82.0,10.0
